"Time [us]",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
"re(SP(Di1)) [uv]",-298.046939131131,-265.2544859754,306.839763214888,266.134358125567,-306.366995298676,-265.819931379139,306.594349374644,265.991328102844,-306.462326557872,-265.88872877935,306.541964785463,265.949848611806,-306.496175257921,-265.917023701186,306.517838661053,265.928930236795,-306.514574907085,-265.933412354248,306.50307797491,265.915502579345,-306.526900814043,-265.944820878595,306.492437616153,265.905507887026,-306.536351786346,-265.953814112857,306.483828629296,265.897219475414,-306.544375568197,-265.961623150079,306.476189158563,265.889707976433,-306.551798063587,-265.968993822684,306.468834153723,265.882332792318,-306.559229670858,-265.97651921542,306.46117572544,265.874499338961,-306.567283853089,-265.984844693265,306.452522134693,265.865452854613,-306.576798130357,-265.994914541134,306.441792466652,265.853937887653,-306.589251510335,-266.008495866772,306.426844965155,265.837319743225,-306.607936666222,-266.029774903437,306.402254754073,265.808414085637,-306.642611659881,-266.072411922067,306.348174070048,265.736976934875,-306.742418184249,-266.224099489062,306.081574135113,265.080603091205,-296.082892390663,-257.697965204506,298.263093964363,257.929368287159,-298.124907776565,-257.827212195555,298.20729758649,257.89691527051,-298.146514278836,-257.842793846111,298.195439150169,257.887528987967,-298.154171540703,-257.849193189318,298.189983742442,257.882799727149,-298.158330746613,-257.852897329646,298.186647941246,257.879765498658,-298.161115747836,-257.855474824495,298.184244191701,257.877507782654,-298.163250489193,-257.85750603628,298.182299891809,257.875635999322,-298.16506240238,-257.859269353931,298.180574960733,257.873940057373,-298.166738157499,-257.860933319041,298.178914622208,257.872275253301,-298.168415607069,-257.86263184469,298.177186165762,257.870507395188,-298.170233173563,-257.864510520927,298.175233571239,257.868466280904,-298.172379687228,-257.866782212978,298.172813213592,257.865868991804,-298.175188393566,-257.869845017902,298.169442671844,257.862122174787,-298.179400692922,-257.874641348183,298.163900961434,257.855609257573,-298.187211614716,-257.884242888304,298.151727112862,257.839536706587,-298.209650365474,-257.91830594484,298.091990576929,257.693374928232,-296.760947103224,-259.648744123312,296.760947103222,259.648744123315,-296.760947103226,-259.648744123309,296.760947103223,259.648744123313,-296.76094710322,-259.648744123316,296.760947103225,259.648744123311,-296.760947103223,-259.648744123314,296.760947103219,259.648744123317,-296.760947103224,-259.648744123303,296.760947103228,259.648744123306,-296.760947103226,-259.648744123309,296.76094710323,259.648744123304,-296.760947103228,-259.648744123308,296.760947103225,259.648744123311,-296.760947103229,-259.648744123305,296.760947103227,259.648744123309
"re(SP(Dq1)) [uv]",256.046491169396,-307.312427337392,-266.355818170764,306.212954109859,265.694062715564,-306.705620628849,-266.093986526743,306.365215557601,265.795424682933,-306.632527675515,-266.038361619168,306.409242681344,265.831340706407,-306.602512530966,-266.012774337537,306.431423792453,265.8508478853,-306.585139875461,-265.997129385385,306.445654225788,265.863909334734,-306.573051714335,-265.985856155597,306.456242504951,265.873920818398,-306.563525822425,-265.976737914287,306.465020612485,265.88241810545,-306.555256477394,-265.968648631513,306.472973906033,265.890276690809,-306.547453221511,-265.960862421739,306.480781017981,265.898143064246,-306.539488052739,-265.95275693563,306.489071231892,265.906666335015,-306.530678264078,-265.943600570622,306.49864263756,265.916731926508,-306.520025748172,-265.93225100663,306.510821777053,265.929902329387,-306.505663971878,-265.916446379992,306.528390583105,265.949653536338,-306.483174596154,-265.890462433988,306.558927736589,265.986275811792,-306.43815810495,-265.833387827317,306.634276969806,266.091462969059,-306.278496558655,-265.553446247522,307.318830347996,259.328643244058,-298.0573168203,-257.811339189688,298.20784529164,257.89085618919,-298.155970125446,-257.854186033189,298.182867179471,257.874205624915,-298.167987371806,-257.863336942557,298.17562090105,257.86829218744,-298.172930704631,-257.867552063494,298.171966132361,257.865077418935,-298.175794161532,-257.870131117136,298.16961996013,257.862923725864,-298.177787583589,-257.87199033621,298.167873543204,257.861272300483,-298.179359039223,-257.873494661767,298.166425223191,257.859870211284,-298.180723613659,-257.874829615279,298.165112622742,257.858573154781,-298.182011623179,-257.876114895702,298.16382380716,257.857274470292,-298.183326705988,-257.877453236298,298.16245487036,257.855866949543,-298.184781648518,-257.878965531124,298.1608739007,257.854204213634,-298.186541493285,-257.880840706817,298.158861460833,257.85202774533,-298.188915120974,-257.883453138226,298.155957001369,257.848761966152,-298.192634328035,-257.887751176195,298.150904550166,257.842700897225,-298.200087418476,-257.897205121691,298.138415667802,257.825250751986,-298.226612342933,-257.943837189876,298.023516984498,259.648744123308,-296.760947103221,-259.648744123311,296.760947103218,259.648744123306,-296.760947103223,-259.648744123309,296.76094710322,259.648744123313,-296.760947103218,-259.648744123307,296.760947103222,259.648744123311,-296.760947103219,-259.648744123314,296.760947103216,259.648744123309,-296.760947103229,-259.648744123303,296.760947103226,259.648744123306,-296.760947103223,-259.648744123301,296.760947103228,259.648744123304,-296.760947103225,-259.648744123307,296.760947103222,259.648744123302,-296.760947103227,-259.648744123306,296.760947103224
"re(SP(Di2)) [uv]",-82.7234204111407,-213.789145807207,83.6682482472662,213.872686784478,-83.6405226459568,-213.867014048569,83.6339972139608,213.852625015472,-83.6539302522057,-213.876706645606,83.626607928987,213.846768611484,-83.6587127279237,-213.880706770805,83.6231954921375,213.843808653989,-83.6613172224745,-213.883027341087,83.6211048457262,213.841906328697,-83.6630638649772,-213.88464433013,83.6195964351473,213.840489188668,-83.6644041436956,-213.885919904688,83.6183751700253,213.839313223675,-83.6655427276328,-213.887028171665,83.6172908197141,213.838246894704,-83.6665965609621,-213.888074784237,83.616246295899,213.837199368703,-83.6676522391399,-213.889143926226,83.6151581073207,213.836086158281,-83.6687969781319,-213.890327395887,83.6139278114105,213.834799802372,-83.6701500739817,-213.89175975239,83.6124013187073,213.833161262279,-83.6719225254871,-213.893693190327,83.610272848459,213.830794227703,-83.674584825557,-213.896726169697,83.6067664496404,213.826670449005,-83.679534598024,-213.902816934237,83.5990337622166,213.816443390642,-83.6938482965458,-213.92463157004,83.5604932291238,213.720164675068,-81.0517308148957,-208.455638277507,82.2709528122724,208.584627282204,-82.1964030610595,-208.531185816387,82.2382506509513,208.565587297709,-82.2090864659562,-208.54033577082,82.2312853193894,208.56007300387,-82.2135856543376,-208.544096295236,82.228079169123,208.55729337313,-82.2160304158188,-208.546273713535,82.226118158792,208.555509554062,-82.217667792784,-208.547789158543,82.2247048102077,208.554182019256,-82.2189230635801,-208.548983592401,82.2235614470445,208.553081265964,-82.2199886404868,-208.550020620619,82.2225469657119,208.55208380629,-82.2209742543302,-208.550999326542,82.2215703665424,208.551104554117,-82.2219609714315,-208.551998468467,82.220553589841,208.550064569601,-82.2230302292082,-208.553103709731,82.2194048260375,208.548863688228,-82.2242931649609,-208.554440344351,82.2179806639143,208.547335355171,-82.2259459763328,-208.556242769543,82.2159970339996,208.545130150072,-82.228425306968,-208.559066069216,82.2127346920523,208.541295677628,-82.2330245432925,-208.564720517169,82.2055639958187,208.53182609856,-82.2462498233291,-208.584808792007,82.1702964339167,208.44526591196,-81.2125624125632,-208.930419625767,81.2125624125607,208.930419625768,-81.2125624125646,-208.930419625766,81.2125624125622,208.930419625767,-81.2125624125598,-208.930419625768,81.2125624125635,208.930419625767,-81.2125624125615,-208.930419625768,81.2125624125591,208.930419625768,-81.2125624125626,-208.930419625765,81.2125624125664,208.930419625765,-81.2125624125645,-208.930419625766,81.2125624125677,208.930419625765,-81.2125624125657,-208.930419625766,81.2125624125634,208.930419625767,-81.212562412567,-208.930419625765,81.2125624125648,208.930419625766
"re(SP(Dq2)) [uv]",207.957217528983,-84.1247540762068,-214.113685892074,83.4718063188419,213.73428720745,-83.7451795197035,-213.949433575569,83.5674261478375,213.797979662167,-83.6992330380584,-213.914458244892,83.5951146801053,213.820570708223,-83.6803512037714,-213.898360156487,83.6090710668645,213.83284562184,-83.669418682009,-213.888514259837,83.6180272590736,213.841066509998,-83.6618100266945,-213.881418239496,83.6246924018844,213.847368809888,-83.6558131938345,-213.875677837345,83.6302188546732,213.85271863618,-83.6506067173328,-213.870584576797,83.6352266400483,213.857666932537,-83.6456931186183,-213.865681571209,83.6401429487951,213.862620702339,-83.6406769873607,-213.860576922992,83.6453640918997,213.867988789928,-83.6351282691443,-213.85480972759,83.6513929117271,213.874329116681,-83.6284179808986,-213.847660059749,83.6590655064269,213.882626577064,-83.6193694811742,-213.837701944262,83.6701358822965,213.895072992956,-83.6051964468872,-213.82132508128,83.6893845828627,213.918160390558,-83.5768125908188,-213.785330908213,83.7369167664954,213.984541163341,-83.4759920450946,-213.608351260959,84.1711270194663,208.616966046902,-82.2164098141059,-208.550934093405,82.220161642195,208.549053050554,-82.2243077357203,-208.554460076318,82.2180850934199,208.547661188991,-82.2253158188377,-208.555229613131,82.2174745930683,208.547162254878,-82.2257333953981,-208.55558602628,82.2171653020641,208.546890002221,-82.225976050863,-208.555804705018,82.2169662675307,208.546707211233,-82.2261453115932,-208.555962633284,82.2168178660774,208.546566832751,-82.2262789363898,-208.556090590069,82.2166946359307,208.546447501456,-82.2263951075607,-208.55620427075,82.2165828286613,208.546336988899,-82.2265048781243,-208.556313837359,82.2164729319661,208.546226221603,-82.2266170738252,-208.556428048034,82.2163560781885,208.546106040401,-82.2267413402335,-208.556557251819,82.2162209646898,208.545963892094,-82.2268918428254,-208.556717676907,82.2160487281266,208.545777537335,-82.2270951734713,-208.556941578455,82.2157996567588,208.545497302748,-82.2274145475091,-208.557310966102,82.2153650058301,208.544975267915,-82.2280574088908,-208.558127920639,82.2142831232966,208.543458291799,-82.2303759947057,-208.562246191351,82.2038433059364,208.930419625766,-81.2125624125607,-208.930419625767,81.2125624125584,208.930419625765,-81.2125624125621,-208.930419625766,81.2125624125596,208.930419625767,-81.2125624125576,-208.930419625766,81.2125624125612,208.930419625767,-81.2125624125589,-208.930419625767,81.2125624125568,208.930419625766,-81.2125624125665,-208.930419625765,81.2125624125644,208.930419625765,-81.2125624125619,-208.930419625764,81.2125624125658,208.930419625765,-81.2125624125633,-208.930419625766,81.2125624125609,208.930419625764,-81.212562412565,-208.930419625765,81.2125624125624
"re(SP(Di3)) [uv]",75.7229798024368,-254.60792670821,-80.3010087155087,254.109315592848,79.9892247219077,-254.349164771596,-80.1896679230819,254.17399390603,80.0322566459194,-254.318145728777,-80.1660681984684,254.192669360281,80.0474891337794,-254.305417513122,-80.155218818573,254.202073619545,80.0557590580747,-254.298053015167,-80.1485871271098,254.208105378397,80.0612950461409,-254.292929786778,-80.1438094915443,254.212592547746,80.0655376157256,-254.288893142265,-80.1399457239896,254.216312064083,80.0691380263385,-254.285389421883,-80.1365183992294,254.219681672419,80.0724674122955,-254.282083572257,-80.1332198658599,254.222988965785,80.0757997141655,-254.278709517753,-80.129786474456,254.226500499626,80.07940985327,-254.274978139772,-80.1259084331134,254.230554184818,80.0836726812208,-254.270466919717,-80.1211022174644,254.235711476177,80.089249462265,-254.264385985079,-80.1144107426703,254.243149414394,80.0976107525528,-254.254866309118,-80.1034128484417,254.256073074512,80.1131076672174,-254.235820426754,-80.0792703424293,254.287936892799,80.1575717906807,-254.168371394417,-79.9611487002198,254.575813369836,78.178191708329,-247.30152997104,-76.7950476123521,247.442271701781,76.8726927719693,-247.389140324286,-76.8330359983406,247.420139569793,76.8579443109347,-247.399782466034,-76.8411385563143,247.413724178621,76.8527094033598,-247.404158262158,-76.8448695177805,247.410489374064,76.8498641673967,-247.406692468767,-76.847151942165,247.408413112432,76.8479582968498,-247.408456463423,-76.8487971388835,247.406867768428,76.8464970393357,-247.409846931387,-76.8501281821659,247.405586303558,76.8452565017278,-247.411054255509,-76.8513092785328,247.404425003541,76.8441089729674,-247.412193761534,-76.8524463515374,247.40328482166,76.8429600791891,-247.413357142936,-76.8536302878741,247.402073839824,76.8417149873861,-247.414644160594,-76.854968013155,247.400675394619,76.8402442463249,-247.416200763446,-76.8566265890354,247.398895454087,76.8383192794039,-247.418300045687,-76.8589369997186,247.396326867998,76.8354312724388,-247.421588880011,-76.8627374848105,247.391859579104,76.8300725798543,-247.428177677672,-76.8710941310456,247.38082198139,76.8146536858258,-247.451606792284,-76.9122564520789,247.279588219677,78.2456858258865,-246.904374470688,-78.2456858258894,246.904374470687,78.2456858258849,-246.904374470688,-78.2456858258877,246.904374470687,78.2456858258904,-246.904374470686,-78.2456858258863,246.904374470688,78.2456858258886,-246.904374470687,-78.2456858258914,246.904374470686,78.2456858258874,-246.90437447069,-78.2456858258828,246.904374470689,78.2456858258852,-246.904374470688,-78.2456858258812,246.90437447069,78.2456858258836,-246.904374470689,-78.2456858258864,246.904374470688,78.245685825882,-246.904374470689,-78.2456858258847,246.904374470688
"re(SP(Dq3)) [uv]",247.001873047279,79.5227040892376,-254.542532279595,-80.2932313094311,254.113828278485,79.9972657709394,-254.336844126138,-80.1734154856754,254.193664670294,80.0548706989596,-254.292987414141,-80.1386919036946,254.221998190374,80.0785539097498,-254.272794565927,-80.1211846038632,254.237396905237,80.0922691640157,-254.260442079893,-80.1099479614518,254.247711322595,80.1018156962857,-254.251538523722,-80.1015848418032,254.255619338132,80.1093405747031,-254.244335273005,-80.0946499291921,254.262332733614,80.1158742003344,-254.237943610762,-80.0883654242313,254.268542687874,80.1220407132868,-254.231790289635,-80.082195304757,254.274759926215,80.1283363249804,-254.225383472636,-80.0756421607515,254.281497623903,80.1353008685137,-254.218144565356,-80.0680747139559,254.289456245737,80.1437240678774,-254.209169614896,-80.0584430909258,254.299872565673,80.1550835534329,-254.196667787682,-80.0445443800193,254.315499516205,80.1728791682765,-254.176103945775,-80.0203729431618,254.34449358108,80.2085280865664,-254.130891361014,-79.9606577716138,254.427907558413,80.3352649159382,-253.908266297776,-79.4133972699275,246.414092348022,76.7673348870611,-247.452113135597,-76.8794145545945,247.383049668713,76.8269354062443,-247.426439384355,-76.8644942141938,247.392978814509,76.8340937838341,-247.420992612057,-76.8601836099138,247.396494946115,76.8370320017811,-247.418488003125,-76.8580125320903,247.398404210296,76.8387322788223,-247.416956874747,-76.8566198853825,247.399682416629,76.8399152050444,-247.41585372495,-76.8555837870688,247.400662051198,76.8408473037425,-247.414961532853,-76.8547248930257,247.401493452476,76.8416563874696,-247.414170080963,-76.8539467600479,247.402262305985,76.8424198145538,-247.413408334686,-76.8531829820101,247.40303186832,76.8431990283453,-247.412615408061,-76.8523719989162,247.403865634492,76.8440608058337,-247.411719746151,-76.85143575779,247.40485019366,76.845102750612,-247.410609648839,-76.8502445512274,247.406138316335,76.8465073514369,-247.409063987763,-76.8485264216313,247.408069790623,76.8487064858398,-247.406523276579,-76.8455406932344,247.411650201522,76.8531071371308,-247.400944560169,-76.8381769603923,247.42192749787,76.8687010031997,-247.37362249279,-76.7714995886918,246.904374470689,78.2456858258895,-246.904374470688,-78.2456858258923,246.904374470689,78.2456858258878,-246.904374470688,-78.2456858258906,246.904374470687,78.2456858258932,-246.904374470689,-78.2456858258888,246.904374470688,78.2456858258916,-246.904374470687,-78.2456858258941,246.904374470689,78.2456858258826,-246.90437447069,-78.2456858258851,246.904374470689,78.245685825888,-246.90437447069,-78.2456858258833,246.904374470689,78.2456858258866,-246.904374470688,-78.245685825889,246.90437447069,78.2456858258841,-246.904374470689,-78.2456858258874
"re(SP(Di4)) [uv]",254.351773450116,-325.323562965749,-264.915639158173,324.19523529265,264.235960095951,-324.701590988071,-264.647247894528,324.351315094942,264.339865392112,-324.626663353366,-264.590226402673,324.396447832935,264.376683483344,-324.595894251859,-264.563996320129,324.419186226195,264.396680802798,-324.578085057733,-264.547958218444,324.433774283067,264.410070515015,-324.56569308032,-264.536401641905,324.444628704035,264.420333652165,-324.555927732205,-264.52705418364,324.453627485561,264.429044560563,-324.547450489727,-264.518761524059,324.46178074298,264.437100734498,-324.539451030627,-264.510779533914,324.469784166652,264.445164915663,-324.531285563822,-264.502470215043,324.478282865251,264.453902538946,-324.522254209672,-264.493083560295,324.488095007863,264.464221306503,-324.511333744361,-264.48144850153,324.500580523752,264.477723038096,-324.496610648552,-264.465246232121,324.51859138812,264.497971252609,-324.473555315993,-264.438608322832,324.549897188354,264.535515470649,-324.427405367939,-264.380096333519,324.627144603581,264.643353621572,-324.263717146316,-264.093085083149,325.329058061216,257.744280601135,-315.771493711343,-256.133832556903,315.929283110647,256.217283819472,-315.874744062535,-256.178643569628,315.903166987501,256.199877185662,-315.887305815832,-256.188208480727,315.895593250845,256.193696761199,-315.892472173005,-256.192613655863,315.891773779138,256.190337183671,-315.895464562968,-256.195308795662,315.88932203668,256.188086609467,-315.897547632625,-256.197251606298,315.887497118004,256.18636096838,-315.899189695532,-256.19882350961,315.8859837484,256.184895917448,-315.900615536263,-256.200218389192,315.884612235251,256.183540655571,-315.901961335657,-256.201561327589,315.883265612585,256.182183730949,-315.90333538417,-256.202959666577,315.881835316342,256.18071313249,-315.904855517697,-256.204539709321,315.880183536263,256.178975939369,-315.906694150929,-256.206498817286,315.878081042724,256.176702103632,-315.909173935074,-256.209228047531,315.87504677472,256.17329042627,-315.913059221007,-256.213717910079,315.869768969395,256.166959218359,-315.920844185077,-256.223592326775,315.856725511931,256.148735936832,-315.948540128017,-256.272269279772,315.736884629294,258.031044839945,-314.442310171129,-258.031044839949,314.442310171126,258.031044839943,-314.442310171131,-258.031044839947,314.442310171128,258.03104483995,-314.442310171125,-258.031044839945,314.44231017113,258.031044839948,-314.442310171127,-258.031044839951,314.442310171124,258.031044839946,-314.442310171136,-258.03104483994,314.442310171134,258.031044839943,-314.442310171131,-258.031044839938,314.442310171135,258.031044839941,-314.442310171133,-258.031044839945,314.442310171129,258.031044839939,-314.442310171135,-258.031044839943,314.442310171131
"re(SP(Dq4)) [uv]",315.549838563686,263.772505038197,-324.845172862838,-264.692437392091,324.350473258243,264.363007771227,-324.589044957162,-264.543198042447,324.449930498038,264.43477692226,-324.534400713573,-264.49993116237,324.485236574161,264.464289287468,-324.509237093112,-264.478113660035,324.504426764519,264.481381824904,-324.493842647108,-264.464109644612,324.517281598845,264.493279790984,-324.482745904924,-264.453686352913,324.527137774015,264.502658530557,-324.47376795002,-264.445042773611,324.535505326928,264.510802084565,-324.465801277521,-264.437209603368,324.54324563399,264.518488302615,-324.458131444972,-264.429518774899,324.550995252699,264.526335671217,-324.4501453993,-264.421350269462,324.559393872481,264.53501712938,-324.441121862623,-264.41191711236,324.569314740492,264.545517224313,-324.429933853167,-264.399910370065,324.582299842492,264.559678276857,-324.41434849619,-264.382583310066,324.601781798774,264.58186434762,-324.388710614999,-264.352446820266,324.637932282599,264.626314130107,-324.332333096872,-264.277980056714,324.741962872925,264.784400732726,-324.054555126412,-263.594563516417,313.745800778394,256.0185382761,-315.985315983231,-256.256340327411,315.843211661926,256.151225333944,-315.928034019291,-256.223023076269,315.865393622589,256.167222014438,-315.915859704266,-256.213386754905,315.873254872219,256.173791840183,-315.910258957107,-256.208531497255,315.877524889835,256.177594669913,-315.906834278724,-256.205416425315,315.880384095142,256.180240840866,-315.904366481691,-256.203098552204,315.882575717518,256.182326175614,-315.902370374171,-256.201176893064,315.884435911627,256.184136479692,-315.900599479159,-256.199435759276,315.886156321027,256.185844785268,-315.898894896452,-256.197726591669,315.887878471472,256.187588573801,-315.897120379132,-256.19591162228,315.889744474338,256.189517315382,-315.895115748901,-256.193816112738,315.891948192729,256.191849548845,-315.892630887085,-256.191149603244,315.894831754982,256.194993982999,-315.889170512866,-256.187302923313,315.899156326,256.199918154387,-315.883481089862,-256.180616400462,315.907175461,256.209775652719,-315.870982688824,-256.164115319376,315.930212559206,256.244747230316,-315.809652145763,-256.014047139699,314.442310171132,258.031044839949,-314.442310171129,-258.031044839952,314.442310171134,258.031044839947,-314.442310171131,-258.03104483995,314.442310171128,258.031044839954,-314.442310171132,-258.031044839948,314.44231017113,258.031044839951,-314.442310171127,-258.031044839955,314.442310171131,258.031044839941,-314.442310171136,-258.031044839943,314.442310171134,258.031044839947,-314.442310171138,-258.031044839941,314.442310171135,258.031044839945,-314.442310171132,-258.031044839949,314.442310171137,258.031044839942,-314.442310171134,-258.031044839947
"re(SP(Di5)) [uv]",-245.676618206262,-87.2709967400493,252.703256007543,87.9927289217912,-252.303724643757,-87.71840257829,252.509223905154,87.8796782607061,-252.379062100244,-87.7727654529548,252.467833286465,87.8469059022563,-252.405804311549,-87.7951191010199,252.448773649888,87.8303808043592,-252.420339348451,-87.8080652767259,252.437113682743,87.8197740060242,-252.430075712842,-87.8170768740486,252.428708960709,87.811879378656,-252.437540786681,-87.8241803215638,252.421909081949,87.805332768807,-252.443878322495,-87.8303481897851,252.415875194061,87.7994000055183,-252.449740741279,-87.8361696314774,252.41006617317,87.793575093291,-252.455610169493,-87.8421130827104,252.404017701949,87.7873884426502,-252.461971091181,-87.8486882062245,252.397183511083,87.7802440318308,-252.469484863165,-87.8566406479578,252.388710086737,87.7711505521626,-252.479319287817,-87.8673656575368,252.376906409445,87.7580278372033,-252.494073954565,-87.8841681992719,252.357489767833,87.7352043721093,-252.521451804139,-87.9178310031889,252.314794401259,87.6788108237292,-252.600231946743,-88.0375416954458,252.104464073861,87.1614483340176,-244.852293674801,-84.1847389531679,245.965706926793,84.3030844056086,-245.89338031375,-84.2484978059725,245.938244460033,84.2871250909194,-245.904000678208,-84.2561544245144,245.932418627433,84.2825145253178,-245.907761467678,-84.2592970755448,245.929739763741,84.2801924043636,-245.909803555386,-84.2611156333309,245.928102124741,84.2787028829258,-245.911170673597,-84.2623808418891,245.926922243336,84.2775947183126,-245.91221844584,-84.2633777708043,245.925967997684,84.2766760876135,-245.913107670737,-84.2642431251264,245.925121502275,84.2758438381941,-245.913929994575,-84.265059644408,245.924306781434,84.2750269450392,-245.914753073526,-84.2658930452234,245.923458714983,84.2741595673127,-245.915644817756,-84.2668147476692,245.922500772923,84.2731582254511,-245.916697836195,-84.2679291405462,245.921313490302,84.2718841958128,-245.918075518323,-84.2694313967478,245.91966036957,84.2700466196448,-245.920141266519,-84.2717834064394,245.916943046088,84.2668533556896,-245.923970532709,-84.276489898972,245.910976653944,84.2589779737459,-245.934961777103,-84.2931667022943,245.881758339889,84.1876818845265,-245.352641667041,-85.6088204453485,245.35264166704,85.6088204453511,-245.352641667042,-85.6088204453467,245.352641667041,85.6088204453496,-245.35264166704,-85.6088204453522,245.352641667041,85.6088204453478,-245.352641667041,-85.6088204453505,245.35264166704,85.6088204453531,-245.352641667041,-85.6088204453417,245.352641667043,85.608820445344,-245.352641667042,-85.6088204453469,245.352641667043,85.6088204453425,-245.352641667043,-85.6088204453455,245.352641667041,85.608820445348,-245.352641667043,-85.6088204453433,245.352641667042,85.6088204453464
"re(SP(Dq5)) [uv]",83.012212344272,-252.815952653276,-88.0273169728445,252.280418292238,87.6959333898516,-252.533201184579,-87.9056595063212,252.351088522292,87.7429514902893,-252.49930892851,-87.8798738937075,252.371493706297,87.7595947832232,-252.485401872941,-87.8680197017755,252.381768925553,87.7686306033084,-252.477355340263,-87.8607738477164,252.388359282117,87.7746792718781,-252.47175766004,-87.8555537680361,252.393261993592,87.7793147296094,-252.467347199475,-87.8513321957789,252.39732595441,87.783248553261,-252.46351902158,-87.8475874895539,252.401007598006,87.7868862483328,-252.459907043774,-87.8439835069105,252.404621150425,87.7905271236424,-252.456220550971,-87.8402321841061,252.408457850063,87.7944715576599,-252.452143653269,-87.8359950441619,252.412886896023,87.7991291101456,-252.447214710932,-87.8307437936607,252.418521726958,87.8052222694857,-252.440570720917,-87.8234327370739,252.426648357032,87.8143577375698,-252.430169622913,-87.8114165687065,252.440768572958,87.8312894256882,-252.409360434874,-87.7850389780877,252.475582169345,87.8798695189889,-252.335668435199,-87.6559865702892,252.790078108494,85.4957226614296,-245.820321603477,-84.2212574592723,245.950834424642,84.2928347190656,-245.902173162346,-84.2567736305048,245.93013724342,84.2790405500339,-245.912127602874,-84.2643530763156,245.924135753348,84.2741431996242,-245.916221363099,-84.2678436519772,245.921109302134,84.2714811753457,-245.918592424819,-84.2699791716666,245.919166650285,84.2696979283502,-245.920242942384,-84.2715185492329,245.917720689116,84.2683306337101,-245.921544010488,-84.2727640234334,245.916521596761,84.2671698291241,-245.922673744519,-84.2738692230903,245.91543491381,84.2660960252446,-245.923740048313,-84.2749332573288,245.914367963203,84.2650209150082,-245.924828723203,-84.2760411749096,245.913234728646,84.2638557519395,-245.926033129719,-84.2772930439562,245.911926026117,84.2624793812999,-245.927489865896,-84.2788452257258,245.910260247935,84.2606778585815,-245.929454549063,-84.2810075290252,245.907856284167,84.2579749013501,-245.932532708158,-84.2845646405902,245.903674963003,84.2529590854983,-245.938700152702,-84.2923872553943,245.893342060981,84.2385232949858,-245.960638579096,-84.330940960858,245.798452597553,85.6088204453455,-245.352641667041,-85.6088204453484,245.352641667039,85.6088204453438,-245.352641667041,-85.6088204453466,245.35264166704,85.6088204453494,-245.352641667039,-85.6088204453451,245.35264166704,85.6088204453475,-245.352641667039,-85.6088204453503,245.352641667038,85.6088204453462,-245.352641667043,-85.6088204453418,245.352641667042,85.6088204453439,-245.352641667041,-85.6088204453402,245.352641667042,85.6088204453427,-245.352641667042,-85.6088204453453,245.35264166704,85.6088204453411,-245.352641667042,-85.6088204453437,245.352641667041
