"Time [us]",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
"re(SP(Di1)) [uv]",-834.193648823463,-1690.07143266213,852.893486869829,1691.83604806518,-852.081597858484,-1691.39726282444,852.314684061681,1691.49797530227,-852.307195584493,-1691.56019345161,852.19055650665,1691.39964804021,-852.387459568447,-1691.62730534204,852.133320129963,1691.35001256088,-852.431125516982,-1691.66620424855,852.098280876569,1691.31813409726,-852.460391322736,-1691.69329443225,852.073012541046,1691.29439713259,-852.48283869664,-1691.71465616578,852.052562099321,1691.2747069027,-852.501901483568,-1691.73320991755,852.034410127152,1691.25685794193,-852.519539983849,-1691.75072628271,852.016929988972,1691.23932883467,-852.537204219281,-1691.76861448431,851.99872447405,1691.22070612319,-852.556352867534,-1691.78840940221,851.978148055321,1691.19919399277,-852.57897903682,-1691.81235863248,851.952627479113,1691.17180317788,-852.608604870964,-1691.84467110878,851.917060593852,1691.13225610759,-852.65307719012,-1691.89532522237,851.858513474791,1691.06341928706,-852.73567491388,-1691.99692174269,851.729595564066,1690.89303310248,-852.973912297306,-1692.35944624811,851.090956810059,1689.3104040875,-818.582392831612,-1639.07164647923,831.2085804668,1640.3846144999,-830.444665356381,-1639.83323523391,830.879380211207,1640.1930477081,-830.57224012322,-1639.92525219515,830.809342121821,1640.1376055711,-830.617472654184,-1639.96305621974,830.777112818909,1640.10966502363,-830.642046188844,-1639.98494181371,830.757402970717,1640.09173658721,-830.658502388847,-1640.00017220976,830.743198954499,1640.07839525353,-830.671117257082,-1640.01217548564,830.731709097517,1640.06733376786,-830.681825089264,-1640.02259627988,830.721515019366,1640.05731087649,-830.691728808973,-1640.03243044942,830.711702155281,1640.04747149196,-830.701643061359,-1640.04246940104,830.701486163513,1640.0370224743,-830.712386034363,-1640.05357373283,830.689944747294,1640.02495764479,-830.725074078997,-1640.06700194133,830.675637495528,1640.00960420812,-830.741677629381,-1640.08510800809,830.655711701001,1639.98745333708,-830.766581191342,-1640.11346545722,830.6229459435,1639.94894334058,-830.812768866218,-1640.17024562548,830.550947268694,1639.8538749755,-830.945516813537,-1640.37182019913,830.197256068047,1638.98715980172,-821.079836311831,-1645.23894874114,821.079836311811,1645.23894874115,-821.079836311841,-1645.23894874114,821.079836311824,1645.23894874115,-821.079836311805,-1645.23894874115,821.079836311833,1645.23894874114,-821.079836311816,-1645.23894874115,821.079836311798,1645.23894874116,-821.079836311826,-1645.23894874112,821.079836311854,1645.23894874113,-821.07983631184,-1645.23894874114,821.079836311865,1645.23894874112,-821.07983631185,-1645.23894874113,821.079836311833,1645.23894874114,-821.079836311859,-1645.23894874113,821.079836311843,1645.23894874113
"re(SP(Dq1)) [uv]",1631.14587799341,-857.107999045046,-1694.02380737424,850.551746447348,1690.18807178793,-853.334806749928,-1692.39338963423,851.500388166482,1690.81977903258,-852.879190633213,-1692.04661172883,851.774890795146,1691.04372802479,-852.692023540269,-1691.88704706323,851.91322064861,1691.16538708749,-852.583672894457,-1691.78946877959,852.001979027327,1691.24685635554,-852.508272610094,-1691.71915010843,852.068026560723,1691.30930716348,-852.448849794745,-1691.66226923692,852.1227865473,1691.3623161798,-852.397261950801,-1691.61180392959,852.172404224352,1691.41134373154,-852.348578872122,-1691.56322649098,852.221112779291,1691.46042273758,-852.298882737796,-1691.51265413139,852.272838499838,1691.51360342321,-852.243913440203,-1691.45552138409,852.332562015601,1691.57641171093,-852.177441507348,-1691.38469838802,852.408563375943,1691.65860081266,-852.087815372029,-1691.2860651672,852.518209948632,1691.78187211878,-851.947448877973,-1691.12387982318,852.708825843391,1692.01048716387,-851.66640972115,-1690.76752409732,853.179348631956,1692.6674663595,-850.66887809093,-1689.0174632404,857.4661086945,1642.40977643271,-830.518491081169,-1639.96980078847,830.736773913122,1640.05448989341,-830.704646882548,-1640.051391595,830.689047073559,1640.02261603796,-830.727678535157,-1640.06894443947,830.675138867414,1640.01126042857,-830.737175052249,-1640.07704471232,830.668113435101,1640.0050792694,-830.742681925181,-1640.08200559218,830.663599722716,1640.00093520306,-830.746518162486,-1640.08558404636,830.660237955479,1639.99775591242,-830.74954383728,-1640.0884807796,830.657448779992,1639.99505550056,-830.752172248698,-1640.09105237698,830.654920010247,1639.99255645051,-830.754654090322,-1640.0935291809,830.65243617226,1639.99005336849,-830.75718900806,-1640.09610916696,830.649796956707,1639.98733950449,-830.759994585294,-1640.09902563742,830.64674771892,1639.98413220145,-830.763389608848,-1640.10264361081,830.642864380819,1639.97993172849,-830.767971319205,-1640.10768715622,830.637255958304,1639.973624233,-830.775156343679,-1640.11599278664,830.6274891918,1639.96190299046,-830.789576752963,-1640.134296148,830.603289459594,1639.92804885365,-830.841134484957,-1640.2252614595,830.376902748068,1645.23894874113,-821.079836311811,-1645.23894874114,821.079836311793,1645.23894874113,-821.079836311822,-1645.23894874114,821.079836311803,1645.23894874115,-821.079836311786,-1645.23894874113,821.079836311815,1645.23894874114,-821.079836311797,-1645.23894874115,821.07983631178,1645.23894874113,-821.079836311856,-1645.23894874112,821.079836311841,1645.23894874113,-821.079836311821,-1645.23894874111,821.079836311851,1645.23894874112,-821.079836311833,-1645.23894874113,821.079836311814,1645.23894874112,-821.079836311845,-1645.23894874113,821.079836311825
"re(SP(Di2)) [uv]",-1357.24830728022,-189.7100857369,1396.08794609419,193.782770499426,-1393.77118465599,-192.147566101859,1395.03188929843,193.167698546253,-1394.18098873233,-192.44323901526,1394.80679145274,192.989482314823,-1394.3264051375,-192.564786346074,1394.70315901168,192.899633654196,-1394.40543149468,-192.635172460222,1394.63976713486,192.841968654739,-1394.4583633647,-192.684163340604,1394.59407616487,192.799051330268,-1394.49894499105,-192.722778617336,1394.55711156314,192.763463917375,-1394.53339550088,-192.756306468891,1394.52431235181,192.731214728274,-1394.56526199572,-192.787949911719,1394.49273673405,192.699553041864,-1394.59716533705,-192.820255284175,1394.45986086247,192.665926456693,-1394.6317387795,-192.85599258495,1394.42271589215,192.627095847987,-1394.67257639761,-192.899213822461,1394.37666377438,192.577674536211,-1394.72602374161,-192.957500223776,1394.3125164553,192.506360406597,-1394.80620462923,-193.048807326717,1394.20700734085,192.382343380654,-1394.95496240734,-193.231704386331,1393.9750507817,192.075995727352,-1395.38286389767,-193.881786923719,1392.8333150073,189.270710363468,-1357.28966114609,-188.004675002332,1359.73690618711,188.289401558099,-1359.54815545485,-188.137457804379,1359.67996738574,188.256369292349,-1359.57011661377,-188.153280826281,1359.66793300541,188.2468483653,-1359.57788075236,-188.15976747369,1359.66240460474,188.242056886278,-1359.58209386921,-188.163518993369,1359.65902664396,188.238984726669,-1359.58491333722,-188.166128090207,1359.65659367928,188.236699795595,-1359.58707361091,-188.16818341541,1359.65462646255,188.234806102362,-1359.58890659103,-188.169967100806,1359.65288173519,188.233090820239,-1359.59060133594,-188.171649803891,1359.65120281691,188.231407504221,-1359.59229731881,-188.173366973667,1359.64945551389,188.229620501552,-1359.59413442928,-188.175265702918,1359.64748223704,188.227557941437,-1359.59630330389,-188.177560844946,1359.64503713836,188.224934382808,-1359.59914009107,-188.180653882764,1359.64163379578,188.22115168306,-1359.60339199863,-188.185494363667,1359.63604234106,188.214582056481,-1359.61126840439,-188.195172563391,1359.62377751025,188.198400361204,-1359.63383765706,-188.229381292737,1359.5639591782,188.053246454305,-1359.40460150098,-195.101064384702,1359.40460150098,195.101064384716,-1359.40460150098,-195.101064384692,1359.40460150098,195.101064384708,-1359.40460150098,-195.101064384722,1359.40460150099,195.101064384698,-1359.40460150098,-195.101064384713,1359.40460150098,195.101064384727,-1359.40460150098,-195.101064384664,1359.40460150099,195.101064384677,-1359.40460150099,-195.101064384693,1359.40460150099,195.101064384668,-1359.40460150099,-195.101064384684,1359.40460150099,195.101064384699,-1359.40460150099,-195.101064384673,1359.40460150099,195.10106438469
"re(SP(Dq2)) [uv]",184.472614215514,-1395.24852839126,-193.191407922941,1394.19019265261,192.452084673228,-1394.80797706389,-193.003561771535,1394.29893116116,192.524291681531,-1394.7559921695,-192.964045775756,1394.3301810563,192.5497670772,-1394.73471407904,-192.945915033357,1394.34589204689,192.563579384912,-1394.72241685068,-192.934843732493,1394.35595991086,192.572818166968,-1394.7138682422,-192.926872934756,1394.36344509359,192.57989442322,-1394.70713626533,-192.920430009899,1394.36964679058,192.585896890318,-1394.70129560092,-192.914717272856,1394.37526276875,192.591445290274,-1394.69578695651,-192.909221348591,1394.38077275822,192.596996406856,-1394.69016683604,-192.903502959506,1394.3866207021,192.603007937579,-1394.68395408804,-192.897046736349,1394.39336855507,192.610103067739,-1394.67644649821,-192.889049311633,1394.40194889875,192.619379855156,-1394.66633281882,-192.877922312578,1394.41431454923,192.633277286165,-1394.65051429711,-192.859653201978,1394.43577473316,192.658999047816,-1394.61891926998,-192.819631480292,1394.48854675661,192.732540602187,-1394.50759864937,-192.625463984447,1394.95628464465,195.317513828894,-1359.04160474501,-187.907805361992,1359.81581050235,188.345577208086,-1359.5086685041,-188.110222411227,1359.69790529689,188.267015836278,-1359.56535255282,-188.153377533641,1359.66373749289,188.23913600554,-1359.58865640818,-188.173246842798,1359.64651077103,188.223984127702,-1359.60215177007,-188.185401252509,1359.6354543389,188.213835152731,-1359.61154515758,-188.194161961944,1359.62722540994,188.206054038451,-1359.61894927131,-188.201249598955,1359.62040181397,188.199448413105,-1359.62537800393,-188.207538639045,1359.61421821873,188.193338179305,-1359.63144548633,-188.213593133829,1359.60814720304,188.187220809352,-1359.63763996281,-188.21989702095,1359.60169934831,188.180591375198,-1359.64449258811,-188.227019590683,1359.59425353046,188.172760682018,-1359.65278037703,-188.235850244847,1359.58477677973,188.162511873365,-1359.66395715832,-188.248150963805,1359.57110168573,188.147136393409,-1359.68146634197,-188.268383735113,1359.54731951562,188.118609427004,-1359.71654069864,-188.312867208763,1359.48856805292,188.036543067841,-1359.8412265157,-188.53187793461,1358.9502714803,195.101064384685,-1359.40460150098,-195.101064384701,1359.40460150098,195.101064384676,-1359.40460150098,-195.101064384691,1359.40460150098,195.101064384707,-1359.40460150098,-195.101064384684,1359.40460150098,195.101064384697,-1359.40460150098,-195.101064384712,1359.40460150098,195.101064384689,-1359.40460150099,-195.101064384665,1359.40460150098,195.101064384677,-1359.40460150098,-195.101064384655,1359.40460150099,195.101064384669,-1359.40460150099,-195.101064384684,1359.40460150098,195.10106438466,-1359.40460150099,-195.101064384675,1359.40460150098
"re(SP(Di3)) [uv]",-1332.35625355696,707.407624556852,1379.85473892963,-702.460418148067,-1376.98687989989,704.522927580247,1378.60722766027,-703.18649376369,-1377.47046010074,704.174109745249,1378.34171561628,-703.396680013314,-1377.64194526577,704.030784428177,1378.2195234208,-703.502613681648,-1377.73511447394,703.947805445537,1378.14479298753,-703.570590471412,-1377.79750971251,703.890057511468,1378.09093631332,-703.621176493776,-1377.84534151468,703.844544412126,1378.04736970784,-703.66311905358,-1377.88594331748,703.805030793492,1378.00871555962,-703.701124277702,-1377.9234968424,703.767740815051,1377.97150619205,-703.738434385422,-1377.96109102234,703.729673600349,1377.93276745983,-703.778056942957,-1378.00182846432,703.687565659942,1377.88900184253,-703.823807631394,-1378.04994271804,703.636644311512,1377.83474669162,-703.88203048702,-1378.11290671089,703.567981890705,1377.75918273234,-703.966033406286,-1378.20734978355,703.460439033415,1377.63491988815,-704.112083688796,-1378.3825216885,703.245088143164,1377.3618402149,-704.472679594053,-1378.88606980542,702.480383453004,1376.01979544138,-707.763176141628,-1338.04268937204,694.051159719737,1337.97579164137,-694.046749692943,-1337.94296962089,694.091305617145,1337.99411895839,-694.035870729921,-1337.93564715808,694.096623107133,1337.99818567603,-694.032639995545,-1337.9330039689,694.098837227585,1338.00007686422,-694.030997831202,-1337.93155768531,694.100126887239,1338.00123957802,-694.029939167967,-1337.9305850892,694.101027773855,1338.0020803919,-694.029148861044,-1337.929837318,694.10173974085,1338.00276231553,-694.028491982855,-1337.92920108789,694.102359249491,1338.00336866433,-694.027895509608,-1337.92861140801,694.102945081974,1338.0039535193,-694.027308781399,-1337.9280199191,694.103544313671,1338.00456363188,-694.026684425219,-1337.92737765337,694.104208550886,1338.0052544111,-694.025961886165,-1337.92661731373,694.105013779078,1338.0061129562,-694.025039866619,-1337.92561940944,694.106102951241,1338.0073127599,-694.023704644292,-1337.92411644199,694.10781672049,1338.00929608683,-694.021369269738,-1337.92130920233,694.111277267868,1338.01369954343,-694.015527689292,-1337.91309822953,694.123875083825,1338.03623312203,-693.95732851542,-1340.6227152402,686.449450178052,1340.62271524021,-686.449450178037,-1340.6227152402,686.44945017806,1340.6227152402,-686.449450178045,-1340.62271524021,686.449450178031,1340.6227152402,-686.449450178055,-1340.62271524021,686.44945017804,1340.62271524021,-686.449450178026,-1340.6227152402,686.449450178088,1340.62271524019,-686.449450178075,-1340.6227152402,686.44945017806,1340.62271524019,-686.449450178084,-1340.62271524019,686.449450178068,1340.6227152402,-686.449450178053,-1340.62271524019,686.449450178079,1340.6227152402,-686.449450178062
"re(SP(Dq3)) [uv]",-698.860051072301,-1377.52359286142,703.881150008681,1377.98824511169,-703.766930674901,-1378.01349179611,703.664338145283,1377.86096918066,-703.852092873613,-1378.07510390862,703.617342184532,1377.82370744373,-703.882531228918,-1378.1005694273,703.595613392859,1377.8048564314,-703.8991210001,-1378.115352721,703.582293213257,1377.79273477331,-703.910251757883,-1378.12565818867,703.572678924158,1377.78370150529,-703.91879572788,-1378.13379025987,703.56489256271,1377.77620347714,-703.926055864344,-1378.14085750829,703.557977420044,1377.76940286825,-703.932777163042,-1378.14753312879,703.551314749496,1377.76272067394,-703.93951173882,-1378.15435398249,703.544371983507,1377.7556178484,-703.946816172146,-1378.16190602042,703.536520629032,1377.74740818564,-703.955452384801,-1378.17104879877,703.526776205959,1377.73694761875,-703.966768885553,-1378.18339436925,703.51318381466,1377.72182992944,-703.983774673265,-1378.20277090769,703.490778794411,1377.69547449707,-704.015417035786,-1378.24171929969,703.441311420227,1377.63001594694,-704.107100254599,-1378.3816104118,703.193628233615,1377.00761120045,-685.075209722476,-1337.24301826815,694.438183537243,1338.21709852222,-693.876497303147,-1337.81520800089,694.190640182816,1338.07300262524,-693.972475488031,-1337.88444284411,694.137938338453,1338.03128134827,-694.006515448571,-1337.91289353917,694.113682311061,1338.0102524979,-694.025010627185,-1337.92936599246,694.098847183266,1337.99675796984,-694.037397208769,-1337.9408300722,694.088155531452,1337.98671555473,-694.046892900453,-1337.94986549285,694.079506495658,1337.97838889472,-694.054953420735,-1337.95771001264,694.071832572877,1337.9708437715,-694.062408897883,-1337.96511319672,694.064445364039,1337.9634365341,-694.069872561509,-1337.97267080268,694.056754409003,1337.95557007779,-694.077960394832,-1337.98103076464,694.048065299027,1337.94648681485,-694.087512962536,-1337.9911407028,694.037293407857,1337.93492710236,-694.100014071536,-1338.00477329326,694.02229043673,1337.91824846362,-694.118765762445,-1338.02612617868,693.997617452231,1337.88924905473,-694.153548104924,-1338.06888743564,693.943391749125,1337.81764251579,-694.253547136516,-1338.22076188836,693.676812639168,1337.16373915203,-686.449450178068,-1340.62271524021,686.449450178053,1340.62271524022,-686.449450178076,-1340.6227152402,686.449450178062,1340.62271524021,-686.449450178047,-1340.62271524022,686.449450178069,1340.62271524021,-686.449450178057,-1340.62271524021,686.449450178041,1340.62271524022,-686.449450178063,-1340.62271524019,686.449450178088,1340.6227152402,-686.449450178075,-1340.62271524021,686.449450178096,1340.62271524019,-686.449450178083,-1340.6227152402,686.449450178069,1340.62271524021,-686.449450178091,-1340.62271524019,686.449450178077,1340.6227152402
"re(SP(Di4)) [uv]",-347.486338156288,1527.02044746226,364.255630012614,-1525.11375866429,-362.998094984035,1526.1226057113,363.870974954152,-1525.33683455561,-363.146376980713,1526.01578132026,363.789735347648,-1525.40110266434,-363.198783787065,1525.97199918643,363.752422250029,-1525.43344108,-363.227218030927,1525.94668081577,363.729625417026,-1525.45417378297,-363.246245115354,1525.92907367801,363.713207111264,-1525.46959291767,-363.260822861062,1525.91520429548,363.699932433444,-1525.4823713273,-363.273191459848,1525.90316844751,363.688159577825,-1525.49394538627,-363.28462683485,1525.89181443016,363.676831202758,-1525.50530333036,-363.296070140696,1525.88022827832,363.665041846857,-1525.51736042967,-363.30846519941,1525.86741760692,363.65172834661,-1525.53127616015,-363.32309804466,1525.85193305812,363.635232307532,-1525.54897594384,-363.342236079578,1525.83106660467,363.612272873102,-1525.57449406075,-363.370918825104,1525.79841427282,363.574555838207,-1525.61880777568,-363.424044836016,1525.73313864779,363.491839930926,-1525.72792987017,-363.576222314018,1525.50252641938,363.088739836703,-1526.70499286233,-362.01613641694,1482.04943574919,352.84110502472,-1482.99116460559,-353.369445036522,1482.6232552251,353.089683538129,-1482.84639375333,-353.272991075878,1482.69284541267,353.142662400416,-1482.80444928933,-353.238766526886,1482.72145207991,353.167052607464,-1482.78330322275,-353.22016757744,1482.73801748606,353.181971875012,-1482.76973180882,-353.20771013035,1482.74954740213,353.192725142182,-1482.75963133129,-353.198159369462,1482.75863537394,353.201424619827,-1482.75125598215,-353.190051597295,1482.76652599167,353.209143745188,-1482.74366631179,-353.182552001758,1482.77397308354,353.216574865237,-1482.73621494564,-353.175043773523,1482.78157591705,353.224311951222,-1482.7283011957,-353.16690719957,1482.78998638331,353.233053687369,-1482.71916277394,-353.15729646254,1482.80015806439,353.243891567455,-1482.70753201248,-353.144718245575,1482.81387506596,353.258987826795,-1482.69074918261,-353.125848802522,1482.83536282911,353.283817717064,-1482.66156389439,-353.090841409326,1482.87840395432,353.338403489175,-1482.58947275882,-352.990147493631,1483.03137716361,353.607054379964,-1481.92950093316,-361.772277345047,1481.57535117475,361.772277345065,-1481.57535117475,-361.772277345038,1481.57535117475,361.772277345054,-1481.57535117475,-361.772277345072,1481.57535117474,361.772277345046,-1481.57535117475,-361.772277345061,1481.57535117475,361.772277345077,-1481.57535117474,-361.772277345053,1481.57535117476,361.772277345026,-1481.57535117476,-361.772277345039,1481.57535117475,361.772277345016,-1481.57535117476,-361.77227734503,1481.57535117475,361.772277345047,-1481.57535117475,-361.772277345021,1481.57535117476,361.772277345037,-1481.57535117475
"re(SP(Dq4)) [uv]",-1478.91832861128,-359.726403394974,1527.59961907676,364.741338717747,-1524.7675811313,-362.756134687038,1526.28756243631,363.977296752876,-1525.27659232465,-363.123363504673,1526.00800034429,363.75596666712,-1525.4571831951,-363.274308607234,1525.87930524806,363.644390449832,-1525.55531879344,-363.361713719723,1525.80058631339,363.572783683979,-1525.62104756481,-363.422548271464,1525.7438498225,363.519491691985,-1525.67143893264,-363.470497693077,1525.69795032928,363.475302505055,-1525.7142162023,-363.512129092792,1525.65722387314,363.435259192967,-1525.75378414688,-363.551419899466,1525.61801746079,363.39594609032,-1525.79339712256,-363.591531874703,1525.57719731615,363.354194025677,-1525.83632463138,-363.635904243534,1525.53107738977,363.305981441251,-1525.88702885338,-363.689567655518,1525.47389953087,363.244620848292,-1525.95338759859,-363.761933852246,1525.39425735137,363.15608158526,-1526.05293417657,-363.87529246653,1525.26326872918,363.00211821323,-1526.23760860951,-364.102343083769,1524.9753244862,362.621843655016,-1526.76873676711,-364.909171208079,1523.55856355584,359.142707375579,-1478.73724875454,-352.867067982049,1482.94417264868,353.335405089645,-1482.64442292,-353.100443655582,1482.84391936902,353.277204290071,-1482.68313180983,-353.128340259177,1482.82269860082,353.260413408475,-1482.6968258735,-353.139782097596,1482.81294633641,353.251960590832,-1482.7042587673,-353.1464009314,1482.80698633266,353.246539937219,-1482.70923372724,-353.151004832461,1482.80269310433,353.242507822573,-1482.71304596035,-353.154631949405,1482.79922139728,353.239165795676,-1482.71628090751,-353.157779962565,1482.79614207965,353.236138387761,-1482.71927212547,-353.16074998329,1482.79317868309,353.23316717258,-1482.7222657559,-353.16378106973,1482.79009434622,353.230012694969,-1482.72550875195,-353.167132910397,1482.78661082971,353.226371479287,-1482.72933774586,-353.17118492337,1482.78229395563,353.221739396231,-1482.73434645593,-353.176646262662,1482.77628449002,353.215059801463,-1482.74185494158,-353.185194570614,1482.76640935189,353.203456261518,-1482.75576777961,-353.202291927259,1482.74473951102,353.17486072799,-1482.7956616114,-353.26278511728,1482.63887591983,352.917394566122,-1481.57535117475,-361.772277345066,1481.57535117475,361.772277345081,-1481.57535117475,-361.772277345056,1481.57535117475,361.772277345073,-1481.57535117475,-361.772277345088,1481.57535117475,361.772277345062,-1481.57535117475,-361.772277345078,1481.57535117475,361.772277345093,-1481.57535117475,-361.772277345024,1481.57535117476,361.772277345039,-1481.57535117476,-361.772277345057,1481.57535117476,361.772277345029,-1481.57535117476,-361.772277345047,1481.57535117475,361.772277345063,-1481.57535117476,-361.772277345034,1481.57535117476,361.772277345053
"re(SP(Di5)) [uv]",-697.416480935482,-1501.71385030568,707.928424819151,1502.68039649882,-707.533590418583,-1502.51042201918,707.579395580454,1502.47625180316,-707.669918774017,-1502.60892778892,707.504324342014,1502.41676928109,-707.718483684514,-1502.6495413964,707.469682357538,1502.38672424772,-707.744917908258,-1502.67309183783,707.448466999578,1502.36742130927,-707.7626399733,-1502.68949740835,707.433163889526,1502.35304490202,-707.776235985032,-1502.70243645235,707.420776289538,1502.34111729619,-707.78778397128,-1502.71367650782,707.409779220321,1502.33030340039,-707.798470748778,-1502.72428967026,707.399187626517,1502.31968175275,-707.809174663792,-1502.73512969727,707.388154902155,1502.30839577568,-707.820779826738,-1502.74712701685,707.375683411669,1502.29535657951,-707.834494901748,-1502.76164477583,707.360212329685,1502.27875081285,-707.852456716696,-1502.78123673181,707.338645611302,1502.25476874635,-707.879427918717,-1502.81196009429,707.303130776665,1502.21300647196,-707.929546916387,-1502.87361968761,707.224869529355,1502.10953586075,-708.074292373717,-1503.09404763955,706.83599243624,1501.14192583883,-684.485402952891,-1459.94873375737,694.228351978079,1460.97938812386,-693.630867466634,-1460.54981078258,693.968230964596,1460.82795395805,-693.731739428251,-1460.62257853856,693.912838389213,1460.78410170319,-693.767518586551,-1460.65248323594,693.887342465583,1460.76199772361,-693.786959506636,-1460.6697981169,693.871748551552,1460.7478129012,-693.79997977142,-1460.68184874042,693.860509828894,1460.73725659397,-693.809961415054,-1460.69134659137,693.851418107596,1460.72850372074,-693.818434551852,-1460.69959269526,693.843351310617,1460.72057229475,-693.826271763992,-1460.70737495844,693.835585819217,1460.71278572764,-693.834117668733,-1460.71531963893,693.827500936968,1460.70451633101,-693.842619807197,-1460.72410787299,693.818366663902,1460.69496767994,-693.852661843209,-1460.73473587788,693.8070427411,1460.68281551117,-693.865803716058,-1460.74906729839,693.791270606823,1460.66528169734,-693.885517007331,-1460.77151534653,693.765331947612,1460.63479436172,-693.9220844457,-1460.81647187888,693.708321299382,1460.55950827635,-694.027225852449,-1460.9761655422,693.427987472287,1459.87166298713,-685.940193501291,-1464.20157673033,685.940193501273,1464.20157673034,-685.9401935013,-1464.20157673032,685.940193501286,1464.20157673033,-685.940193501267,-1464.20157673034,685.940193501292,1464.20157673033,-685.940193501279,-1464.20157673033,685.940193501262,1464.20157673034,-685.940193501286,-1464.20157673031,685.940193501313,1464.20157673032,-685.940193501299,-1464.20157673032,685.940193501322,1464.20157673031,-685.940193501309,-1464.20157673032,685.940193501292,1464.20157673033,-685.940193501318,-1464.20157673031,685.940193501302,1464.20157673032
"re(SP(Dq5)) [uv]",1455.61425073661,-711.434183873241,-1504.51962375789,706.24642036988,1501.49590698385,-708.431620152761,-1503.22066381001,707.002539798082,1501.99953243009,-708.068326912455,-1502.94412470731,707.221460523746,1502.17814711888,-707.919040581949,-1502.81684885187,707.331802607721,1502.27519444395,-707.832606946186,-1502.73900661587,707.402610435234,1502.34018864834,-707.772453295581,-1502.68290604899,707.455304328413,1502.39001377535,-707.725043302223,-1502.6375234949,707.498995309787,1502.4323082643,-707.68388221705,-1502.59725757467,707.53858538238,1502.47142793265,-707.645036957246,-1502.55849615982,707.57745186772,1502.51059047013,-707.605381518005,-1502.51814104904,707.618727824734,1502.55302798531,-707.561516149242,-1502.47254864472,707.666388346552,1502.60315094649,-707.508468667774,-1502.41602789967,707.727042783485,1502.66874488017,-707.436937868956,-1502.33730674281,707.814556120751,1502.76713544604,-707.32489895739,-1502.20784746811,707.966715822586,1502.94963766093,-707.100532314821,-1501.92332858606,708.342428599328,1503.47431854898,-706.303679859744,-1500.52468584446,711.772905965054,1461.79766105819,-693.74833490898,-1460.68658557028,693.837217295998,1460.70551407069,-693.846044921125,-1460.72971864569,693.811919264366,1460.68859474965,-693.858281865731,-1460.73905069645,693.804521300372,1460.68255223678,-693.863336692502,-1460.74336344248,693.800779997328,1460.6792599127,-693.866270357639,-1460.74600663676,693.798374733389,1460.67705135474,-693.868315090114,-1460.74791416878,693.796582533861,1460.67535628027,-693.869928402695,-1460.74945885657,693.795095083367,1460.67391605666,-693.871330329998,-1460.75083058,693.793746109105,1460.67258284325,-693.87265445451,-1460.75215210772,693.792420737035,1460.67124711021,-693.874007270736,-1460.75352907333,693.791012058082,1460.66979848019,-693.875504970883,-1460.75508609518,693.789384020716,1460.66808590041,-693.877317952731,-1460.75701832325,693.787309854321,1460.66584209321,-693.879765709496,-1460.75971317632,693.784312729491,1460.66247081985,-693.883606743875,-1460.76415425321,693.779089019946,1460.65619981733,-693.891324791681,-1460.7739553146,693.766122120709,1460.63804297561,-693.919016855371,-1460.8229469438,693.643266430666,1464.20157673032,-685.940193501273,-1464.20157673033,685.940193501257,1464.20157673032,-685.940193501283,-1464.20157673032,685.940193501266,1464.20157673033,-685.940193501251,-1464.20157673032,685.940193501277,1464.20157673033,-685.940193501261,-1464.20157673033,685.940193501245,1464.20157673032,-685.940193501313,-1464.20157673031,685.940193501299,1464.20157673032,-685.940193501282,-1464.2015767303,685.94019350131,1464.20157673031,-685.940193501291,-1464.20157673032,685.940193501275,1464.20157673031,-685.940193501305,-1464.20157673031,685.940193501286
